OrderID,OrderDate,CustomerID,CustomerAge,CustomerGender,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,Region
ORD11827,2023-04-18,CUST3066,28.0,Male,PBEA840,Shampoo,Beauty,2,1026.24,2052.48,North
ORD12052,2023-04-18,CUST3514,44.0,Female,PELE653,Smartwatch,Electronics,1,1339.07,1339.07,West
ORD13800,2023-04-18,CUST2785,29.0,Male,PAPP481,Denim Jeans,Apparel,1,471.52,471.52,South
ORD10736,2023-04-18,CUST2574,41.0,Male,PELE759,Bluetooth Speaker,Electronics,2,2221.62,4443.24,East
ORD12719,2023-04-18,CUST3492,27.0,Male,PSPO891,Cricket Bat,Sports,1,678.04,678.04,South
ORD15243,2023-04-18,CUST2890,25.0,Male,PHOM655,Blender,Home & Kitchen,2,373.7,747.4,West
ORD10615,2023-04-19,CUST3223,26.0,Female,PELE895,Wireless Earbuds,Electronics,2,3384.63,6769.26,West
ORD14385,2023-04-19,CUST2582,39.0,Male,PBEA260,Face Serum,Beauty,2,1130.87,2261.74,North
ORD14396,2023-04-19,CUST2930,31.0,Female,PAPP645,Cotton T-Shirt,Apparel,1,698.94,698.94,North
ORD11441,2023-04-19,CUST2359,16.0,Male,PAPP385,Cotton T-Shirt,Apparel,1,1134.98,1134.98,South
ORD15844,2023-04-19,CUST3130,23.0,Female,PELE573,Wireless Earbuds,Electronics,1,2305.46,2305.46,West
ORD10440,2023-04-19,CUST3544,17.0,Male,PBEA858,Lipstick,Beauty,1,1068.4,1068.4,East
ORD13810,2023-04-20,CUST2778,24.0,Male,PAPP430,Hoodie,Apparel,1,1604.83,1604.83,North
ORD12245,2023-04-20,CUST2656,36.0,Male,PBEA946,Face Serum,Beauty,1,159.49,159.49,West
ORD14124,2023-04-20,CUST2691,41.0,Female,PELE383,Bluetooth Speaker,Electronics,1,4183.13,4183.13,West
ORD10248,2023-04-20,CUST3570,21.0,Female,PSPO698,Yoga Mat,Sports,2,1856.64,3713.28,East
ORD12545,2023-04-20,CUST3434,37.0,Female,PELE644,Power Bank,Electronics,1,2142.02,2142.02,South
ORD10646,2023-04-20,CUST3059,28.0,Female,PHOM641,Storage Rack,Home & Kitchen,1,1035.88,1035.88,North
ORD13371,2023-04-20,CUST2489,34.0,Female,PHOM208,Table Lamp,Home & Kitchen,2,1179.81,2359.62,East
ORD13758,2023-04-20,CUST3554,21.0,Male,PELE967,Bluetooth Speaker,Electronics,1,4191.18,4191.18,South
ORD15144,2023-04-20,CUST2949,37.0,Female,PAPP239,Running Shoes,Apparel,1,1843.66,1843.66,East
ORD15764,2023-04-20,CUST2994,32.0,Male,PAPP473,Jacket,Apparel,1,871.21,871.21,North
ORD14445,2023-04-21,CUST2620,23.0,Female,PAPP828,Denim Jeans,Apparel,1,1736.03,1736.03,South
ORD11704,2023-04-21,CUST2681,36.0,Female,PAPP337,Running Shoes,Apparel,1,2162.78,2162.78,West
ORD12736,2023-04-21,CUST2928,38.0,Male,PBEA212,Face Wash,Beauty,1,1188.47,1188.47,North
ORD13382,2023-04-21,CUST2377,41.0,Female,PAPP677,Jacket,Apparel,1,1870.16,1870.16,West
ORD15958,2023-04-21,CUST3441,41.0,Male,PSPO310,Cricket Bat,Sports,1,779.65,779.65,South
ORD14202,2023-04-22,CUST2790,16.0,Female,PHOM424,Blender,Home & Kitchen,1,1954.29,1954.29,North
ORD14164,2023-04-22,CUST3045,39.0,Female,PBEA511,Face Serum,Beauty,1,600.08,600.08,North
ORD15067,2023-04-22,CUST3227,33.0,Female,PAPP305,Jacket,Apparel,1,1431.05,1431.05,West
ORD11627,2023-04-22,CUST2307,38.0,Female,PELE323,Power Bank,Electronics,2,2819.97,5639.94,West
ORD12884,2023-04-22,CUST3369,16.0,Female,PSPO531,Cricket Bat,Sports,1,2135.21,2135.21,South
ORD11685,2023-04-22,CUST2586,37.0,Female,PAPP996,Hoodie,Apparel,3,1037.31,3111.93,North
ORD13628,2023-04-22,CUST3066,39.0,Female,PBEA646,Perfume,Beauty,3,348.6,1045.8,South
ORD11662,2023-04-23,CUST3260,39.0,Female,PELE497,Smartphone Case,Electronics,2,2540.9,5081.8,North
ORD12615,2023-04-23,CUST2550,24.0,Male,PELE282,Bluetooth Speaker,Electronics,2,1277.17,2554.34,North
ORD15256,2023-04-23,CUST3254,33.0,Female,PSPO799,Cricket Bat,Sports,1,1289.7,1289.7,South
ORD10204,2023-04-23,CUST2601,49.0,Female,PAPP976,Cotton T-Shirt,Apparel,1,2038.85,2038.85,South
ORD13621,2023-04-23,CUST3356,33.0,Female,PSPO596,Yoga Mat,Sports,1,2236.32,2236.32,South
ORD12857,2023-04-23,CUST3546,28.0,Female,PAPP848,Denim Jeans,Apparel,2,2124.1,4248.2,North
ORD13125,2023-04-24,CUST3005,32.0,Male,PHOM704,Non-stick Pan,Home & Kitchen,1,2665.39,2665.39,West
ORD14563,2023-04-24,CUST2342,23.0,Male,PBEA645,Face Wash,Beauty,3,565.13,1695.39,South
ORD12587,2023-04-24,CUST2481,39.0,Male,PELE988,Power Bank,Electronics,1,2250.65,2250.65,South
ORD14188,2023-04-24,CUST3365,32.0,Female,PAPP646,Running Shoes,Apparel,3,604.26,1812.78,South
ORD10843,2023-04-24,CUST3648,39.0,Female,PELE161,Power Bank,Electronics,1,1640.75,1640.75,East
ORD12743,2023-04-25,CUST3473,36.0,Male,PSPO391,Cricket Bat,Sports,1,1950.31,1950.31,North
ORD10122,2023-04-25,CUST3758,23.0,Male,PAPP978,Running Shoes,Apparel,1,876.94,876.94,North
ORD13884,2023-04-25,CUST2032,30.0,Female,PAPP906,Denim Jeans,Apparel,1,728.31,728.31,East
ORD14172,2023-04-25,CUST3652,33.0,Female,PHOM464,Table Lamp,Home & Kitchen,1,1416.87,1416.87,South
ORD13428,2023-04-25,CUST2203,26.0,Female,PSPO948,Football,Sports,2,316.11,632.22,East
ORD15158,2023-04-26,CUST3551,26.0,Male,PBEA641,Perfume,Beauty,2,942.44,1884.88,South
ORD11731,2023-04-26,CUST3278,22.0,Male,PELE449,Smartphone Case,Electronics,1,2359.73,2359.73,West
ORD14946,2023-04-26,CUST3251,32.0,Male,PHOM746,Blender,Home & Kitchen,1,2269.81,2269.81,East
ORD11335,2023-04-26,CUST3388,39.0,Male,PBEA657,Shampoo,Beauty,1,1248.68,1248.68,North
ORD10529,2023-04-26,CUST2284,36.0,Male,PAPP526,Denim Jeans,Apparel,1,840.55,840.55,West
ORD14519,2023-04-27,CUST2430,26.0,Male,PAPP515,Running Shoes,Apparel,1,571.01,571.01,South
ORD10493,2023-04-27,CUST3748,30.0,Female,PHOM770,Blender,Home & Kitchen,1,1740.22,1740.22,East
ORD13474,2023-04-27,CUST3668,30.0,Male,PAPP887,Denim Jeans,Apparel,1,493.44,493.44,East
ORD14631,2023-04-27,CUST3559,38.0,Female,PSPO417,Dumbbell Set,Sports,1,1024.65,1024.65,North
ORD15350,2023-04-27,CUST3006,19.0,Female,PELE533,Smartwatch,Electronics,1,1242.16,1242.16,South
ORD13168,2023-04-27,CUST2978,32.0,Female,PELE811,Wireless Earbuds,Electronics,1,2748.36,2748.36,South
ORD14469,2023-04-27,CUST2063,26.0,Male,PSPO628,Football,Sports,1,1933.3,1933.3,North
ORD15138,2023-04-28,CUST2800,32.0,Male,PAPP584,Denim Jeans,Apparel,1,629.63,629.63,West
ORD15073,2023-04-28,CUST2140,27.0,Female,PELE522,Power Bank,Electronics,1,1081.79,1081.79,South
ORD13538,2023-04-28,CUST3082,38.0,Female,PELE242,Wireless Earbuds,Electronics,1,1841.09,1841.09,South
ORD10359,2023-04-28,CUST3537,43.0,Male,PELE910,Smartphone Case,Electronics,1,1576.83,1576.83,North
ORD15340,2023-04-28,CUST3798,46.0,Male,PAPP599,Denim Jeans,Apparel,1,739.28,739.28,North
ORD15052,2023-04-28,CUST2970,39.0,Female,PSPO421,Cycling Gloves,Sports,2,1906.58,3813.16,East
ORD10857,2023-04-29,CUST3668,41.0,Male,PAPP357,Jacket,Apparel,1,649.63,649.63,West
ORD10799,2023-04-29,CUST3637,42.0,Female,PAPP777,Denim Jeans,Apparel,1,1284.42,1284.42,West
ORD12289,2023-04-29,CUST2346,46.0,Male,PSPO538,Yoga Mat,Sports,1,2403.97,2403.97,South
ORD12367,2023-04-29,CUST2348,24.0,Female,PBEA818,Perfume,Beauty,1,268.09,268.09,North
ORD11118,2023-04-29,CUST3168,27.0,Female,PHOM131,Storage Rack,Home & Kitchen,1,2258.41,2258.41,West
ORD15549,2023-04-29,CUST3454,32.0,Male,PAPP156,Denim Jeans,Apparel,1,767.47,767.47,West
ORD11072,2023-04-30,CUST3211,28.0,Female,PBEA275,Shampoo,Beauty,2,1168.73,2337.46,East
ORD12817,2023-04-30,CUST2668,34.0,Male,PBEA797,Face Wash,Beauty,2,251.03,502.06,West
ORD12255,2023-04-30,CUST2955,19.0,Male,PELE658,Wireless Earbuds,Electronics,1,3996.44,3996.44,East
ORD10664,2023-04-30,CUST2632,34.0,Female,PAPP764,Denim Jeans,Apparel,1,556.09,556.09,West
ORD14513,2023-05-01,CUST3295,27.0,Male,PAPP321,Jacket,Apparel,1,1091.49,1091.49,North
ORD10619,2023-05-01,CUST3664,35.0,Female,PBEA217,Face Serum,Beauty,2,1318.29,2636.58,South
ORD10638,2023-05-01,CUST3092,42.0,Female,PSPO246,Yoga Mat,Sports,1,1923.36,1923.36,East
ORD10363,2023-05-02,CUST3506,51.0,Female,PSPO263,Yoga Mat,Sports,2,1691.12,3382.24,North
ORD12147,2023-05-02,CUST2447,22.0,Female,PSPO649,Yoga Mat,Sports,1,2197.16,2197.16,East
ORD13201,2023-05-02,CUST2509,53.0,Male,PELE920,Wireless Earbuds,Electronics,1,3491.03,3491.03,West
ORD12654,2023-05-02,CUST3083,40.0,Female,PAPP510,Denim Jeans,Apparel,1,594.46,594.46,West
ORD10990,2023-05-02,CUST3439,32.0,Female,PELE921,Bluetooth Speaker,Electronics,1,3534.83,3534.83,North
ORD10603,2023-05-03,CUST3750,38.0,Female,PHOM841,Blender,Home & Kitchen,1,322.78,322.78,East
ORD10894,2023-05-03,CUST3092,32.0,Female,PELE916,Bluetooth Speaker,Electronics,1,2900.03,2900.03,West
ORD10590,2023-05-03,CUST3199,28.0,Male,PSPO254,Yoga Mat,Sports,2,722.44,1444.88,North
ORD15202,2023-05-03,CUST3579,35.0,Female,PELE705,Smartwatch,Electronics,1,2920.65,2920.65,West
ORD10681,2023-05-03,CUST2178,37.0,Female,PBEA616,Shampoo,Beauty,1,1217.92,1217.92,South
ORD14099,2023-05-03,CUST2711,31.0,Female,PELE461,Smartwatch,Electronics,1,803.94,803.94,West
ORD13580,2023-05-03,CUST2321,36.0,Female,PAPP501,Running Shoes,Apparel,2,1413.5,2827.0,North
ORD12529,2023-05-03,CUST3612,16.0,Male,PSPO909,Football,Sports,2,951.66,1903.32,South
ORD11721,2023-05-03,CUST2956,39.0,Male,PAPP997,Hoodie,Apparel,1,1701.29,1701.29,North
ORD14996,2023-05-04,CUST2634,25.0,Female,PBEA680,Lipstick,Beauty,1,277.21,277.21,North
ORD10878,2023-05-04,CUST2367,40.0,Female,PSPO523,Dumbbell Set,Sports,3,2474.74,7424.22,East
ORD11618,2023-05-04,CUST2760,34.0,Female,PAPP412,Jacket,Apparel,2,1623.21,3246.42,South
ORD13170,2023-05-04,CUST2257,23.0,Male,PBEA844,Lipstick,Beauty,1,1405.66,1405.66,North
ORD11212,2023-05-04,CUST3409,34.0,Female,PSPO900,Dumbbell Set,Sports,1,337.93,337.93,South
ORD11300,2023-05-04,CUST3135,34.0,Female,PELE928,Power Bank,Electronics,1,4277.6,4277.6,East
ORD12152,2023-05-04,CUST3557,24.0,Female,PBEA850,Lipstick,Beauty,1,859.33,859.33,North
ORD15966,2023-05-04,CUST2063,32.0,Female,PELE578,Bluetooth Speaker,Electronics,2,1038.41,2076.82,West
ORD12001,2023-05-05,CUST3339,30.0,Female,PHOM681,Storage Rack,Home & Kitchen,1,2330.63,2330.63,West
ORD12057,2023-05-05,CUST3601,27.0,Male,PSPO196,Cricket Bat,Sports,1,2138.35,2138.35,South
ORD10180,2023-05-05,CUST2188,24.0,Male,PBEA611,Face Serum,Beauty,2,787.17,1574.34,West
ORD10641,2023-05-05,CUST2604,31.0,Female,PBEA672,Lipstick,Beauty,1,605.71,605.71,South
ORD12249,2023-05-06,CUST2069,31.0,Male,PELE813,Smartphone Case,Electronics,2,4392.33,8784.66,East
ORD13671,2023-05-06,CUST2331,36.0,Male,PBEA712,Lipstick,Beauty,1,544.32,544.32,West
ORD13412,2023-05-06,CUST2281,35.0,Male,PELE267,Wireless Earbuds,Electronics,1,3199.98,3199.98,South
ORD12766,2023-05-06,CUST2887,26.0,Male,PELE393,Bluetooth Speaker,Electronics,1,2330.5,2330.5,East
ORD14675,2023-05-06,CUST3651,28.0,Male,PBEA435,Perfume,Beauty,2,690.17,1380.34,East
ORD10104,2023-05-06,CUST2588,45.0,Female,PAPP225,Cotton T-Shirt,Apparel,1,1284.76,1284.76,North
ORD13699,2023-05-06,CUST2501,25.0,Female,PAPP480,Running Shoes,Apparel,1,1974.24,1974.24,East
ORD15867,2023-05-07,CUST2648,25.0,Female,PHOM253,Table Lamp,Home & Kitchen,1,1746.95,1746.95,West
ORD14597,2023-05-08,CUST3752,30.0,Female,PSPO852,Yoga Mat,Sports,1,284.75,284.75,West
ORD10557,2023-05-08,CUST2154,45.0,Male,PBEA604,Face Serum,Beauty,1,160.26,160.26,South
ORD11282,2023-05-08,CUST2283,43.0,Female,PAPP650,Hoodie,Apparel,1,889.96,889.96,West
ORD10679,2023-05-08,CUST2590,40.0,Female,PELE114,Smartwatch,Electronics,1,2067.69,2067.69,East
ORD14264,2023-05-08,CUST2064,27.0,Female,PBEA359,Lipstick,Beauty,1,348.85,348.85,East
ORD11539,2023-05-09,CUST3461,38.0,Female,PSPO387,Cycling Gloves,Sports,1,1548.02,1548.02,East
ORD11957,2023-05-09,CUST2885,20.0,Male,PELE848,Power Bank,Electronics,1,970.67,970.67,West
ORD10885,2023-05-09,CUST3254,33.0,Male,PELE875,Bluetooth Speaker,Electronics,2,3514.8,7029.6,East
ORD11037,2023-05-10,CUST2889,23.0,Female,PAPP801,Cotton T-Shirt,Apparel,3,759.68,2279.04,South
ORD14574,2023-05-10,CUST3147,29.0,Female,PAPP874,Denim Jeans,Apparel,1,545.36,545.36,West
ORD12005,2023-05-10,CUST2295,26.0,Male,PSPO356,Yoga Mat,Sports,1,2371.21,2371.21,East
ORD14247,2023-05-10,CUST2719,31.0,Male,PSPO370,Yoga Mat,Sports,1,1984.37,1984.37,North
ORD14127,2023-05-10,CUST2585,40.0,Male,PAPP575,Hoodie,Apparel,1,1085.78,1085.78,South
ORD10915,2023-05-10,CUST2962,30.0,Male,PAPP110,Hoodie,Apparel,1,613.89,613.89,East
ORD11527,2023-05-10,CUST3112,27.0,Male,PELE720,Smartphone Case,Electronics,1,1107.4,1107.4,South
ORD15458,2023-05-10,CUST3541,22.0,Female,PSPO781,Cricket Bat,Sports,1,2177.89,2177.89,West
ORD11813,2023-05-10,CUST2921,33.0,Male,PELE243,Bluetooth Speaker,Electronics,1,2280.62,2280.62,North
ORD11741,2023-05-11,CUST3469,30.0,Male,PHOM397,Cushion Set,Home & Kitchen,1,981.3,981.3,West
ORD12426,2023-05-11,CUST2297,44.0,Male,PHOM467,Cushion Set,Home & Kitchen,1,2854.57,2854.57,South
ORD13590,2023-05-11,CUST3457,33.0,Male,PHOM501,Table Lamp,Home & Kitchen,2,2730.66,5461.32,North
ORD14416,2023-05-11,CUST2300,28.0,Male,PSPO242,Cycling Gloves,Sports,1,1511.78,1511.78,East
ORD11573,2023-05-12,CUST2130,18.0,Male,PAPP696,Running Shoes,Apparel,2,496.28,992.56,West
ORD11150,2023-05-12,CUST3458,29.0,Female,PAPP484,Hoodie,Apparel,1,1761.14,1761.14,East
ORD10045,2023-05-12,CUST2005,28.0,Female,PAPP744,Denim Jeans,Apparel,1,841.86,841.86,North
ORD15960,2023-05-12,CUST3741,16.0,Male,PHOM881,Blender,Home & Kitchen,1,1467.4,1467.4,West
ORD11819,2023-05-12,CUST3678,38.0,Female,PELE954,Power Bank,Electronics,1,3930.95,3930.95,North
ORD14789,2023-05-12,CUST2447,28.0,Male,PHOM352,Storage Rack,Home & Kitchen,1,1342.68,1342.68,South
ORD12672,2023-05-12,CUST2285,16.0,Male,PHOM723,Non-stick Pan,Home & Kitchen,1,1399.67,1399.67,North
ORD10963,2023-05-13,CUST2176,36.0,Male,PELE227,Smartphone Case,Electronics,2,4111.65,8223.3,East
ORD15167,2023-05-13,CUST2154,27.0,Male,PBEA540,Perfume,Beauty,1,1445.23,1445.23,West
ORD12374,2023-05-13,CUST3222,23.0,Female,PELE255,Bluetooth Speaker,Electronics,1,3179.4,3179.4,North
ORD10888,2023-05-13,CUST2847,29.0,Female,PBEA841,Shampoo,Beauty,1,968.51,968.51,West
ORD15233,2023-05-14,CUST2224,37.0,Male,PBEA451,Perfume,Beauty,2,1177.0,2354.0,West
ORD14217,2023-05-14,CUST3728,16.0,Male,PELE870,Wireless Earbuds,Electronics,1,3330.79,3330.79,East
ORD10000,2023-05-14,CUST3295,26.0,Male,PBEA329,Face Wash,Beauty,2,157.11,314.22,North
ORD11196,2023-05-14,CUST2147,51.0,Female,PHOM409,Storage Rack,Home & Kitchen,1,2519.31,2519.31,North
ORD10595,2023-05-15,CUST2282,40.0,Male,PAPP271,Hoodie,Apparel,1,1523.58,1523.58,West
ORD15407,2023-05-15,CUST3029,35.0,Male,PAPP216,Jacket,Apparel,1,1421.02,1421.02,North
ORD11896,2023-05-15,CUST2989,31.0,Male,PHOM263,Non-stick Pan,Home & Kitchen,1,1050.59,1050.59,South
ORD15396,2023-05-15,CUST3726,35.0,Female,PELE562,Power Bank,Electronics,1,1243.56,1243.56,East
ORD11945,2023-05-15,CUST3017,19.0,Male,PHOM746,Blender,Home & Kitchen,1,1619.93,1619.93,South
ORD10910,2023-05-16,CUST3382,,Male,PAPP598,Denim Jeans,Apparel,1,1739.75,1739.75,West
ORD12764,2023-05-16,CUST2076,24.0,Male,PELE526,Bluetooth Speaker,Electronics,2,3713.18,7426.36,South
ORD10515,2023-05-16,CUST3367,41.0,Female,PSPO285,Football,Sports,3,1893.54,5680.62,North
ORD15493,2023-05-16,CUST3248,42.0,Male,PSPO912,Cycling Gloves,Sports,1,1196.16,1196.16,South
ORD12317,2023-05-16,CUST2058,24.0,Female,PAPP748,Running Shoes,Apparel,1,1729.56,1729.56,East
ORD10563,2023-05-16,CUST2456,51.0,Female,PSPO626,Yoga Mat,Sports,2,931.7,1863.4,North
ORD15464,2023-05-17,CUST3363,32.0,Male,PHOM165,Blender,Home & Kitchen,1,2795.0,2795.0,East
ORD11988,2023-05-17,CUST2861,36.0,Female,PHOM329,Cushion Set,Home & Kitchen,3,2750.62,8251.86,North
ORD11843,2023-05-17,CUST2492,42.0,Female,PHOM792,Table Lamp,Home & Kitchen,1,1762.2,1762.2,North
ORD12902,2023-05-18,CUST3016,38.0,Male,PHOM280,Blender,Home & Kitchen,2,2118.07,4236.14,North
ORD11906,2023-05-18,CUST2676,32.0,Female,PSPO980,Dumbbell Set,Sports,1,1904.96,1904.96,South
ORD15280,2023-05-19,CUST3353,41.0,Male,PBEA837,Face Wash,Beauty,1,175.1,175.1,South
ORD15789,2023-05-19,CUST3567,43.0,Male,PBEA517,Shampoo,Beauty,1,1264.65,1264.65,South
ORD10726,2023-05-19,CUST3664,31.0,Male,PBEA179,Face Wash,Beauty,2,449.64,899.28,North
ORD14191,2023-05-20,CUST2144,24.0,Female,PBEA537,Face Serum,Beauty,1,716.09,716.09,North
ORD15266,2023-05-20,CUST2307,39.0,Female,PSPO650,Football,Sports,1,496.95,496.95,East
ORD12347,2023-05-20,CUST3242,24.0,Male,PBEA104,Face Serum,Beauty,1,1391.09,1391.09,West
ORD11975,2023-05-20,CUST2402,33.0,Female,PSPO215,Cricket Bat,Sports,1,2153.0,2153.0,North
ORD12543,2023-05-20,CUST2910,38.0,Female,PHOM515,Storage Rack,Home & Kitchen,1,2984.66,2984.66,North
ORD10138,2023-05-21,CUST3413,41.0,Male,PELE647,Bluetooth Speaker,Electronics,1,4030.54,4030.54,East
ORD12342,2023-05-21,CUST2970,31.0,Male,PBEA711,Face Wash,Beauty,1,165.3,165.3,West
ORD14923,2023-05-21,CUST3521,22.0,Female,PELE389,Wireless Earbuds,Electronics,1,4240.76,4240.76,West
ORD12501,2023-05-21,CUST2564,41.0,Female,PELE538,Smartwatch,Electronics,1,2829.36,2829.36,West
ORD15088,2023-05-21,CUST2329,32.0,Male,PBEA210,Face Serum,Beauty,1,999.01,999.01,North
ORD13738,2023-05-21,CUST2741,48.0,Female,PBEA556,Face Serum,Beauty,2,785.54,1571.08,North
ORD10044,2023-05-21,CUST3359,35.0,Male,PBEA749,Face Wash,Beauty,1,398.77,398.77,West
ORD14133,2023-05-22,CUST2899,49.0,Female,PSPO800,Dumbbell Set,Sports,2,2346.6,4693.2,North
ORD13792,2023-05-22,CUST2807,26.0,Male,PHOM442,Blender,Home & Kitchen,1,1396.45,1396.45,East
ORD15538,2023-05-22,CUST3753,43.0,Female,PHOM972,Non-stick Pan,Home & Kitchen,2,2625.94,5251.88,South
ORD13098,2023-05-22,CUST3480,38.0,Female,PBEA871,Perfume,Beauty,1,1149.32,1149.32,East
ORD11044,2023-05-22,CUST3129,20.0,Male,PELE452,Power Bank,Electronics,2,1230.63,2461.26,West
ORD10790,2023-05-22,CUST2284,30.0,Female,PAPP529,Cotton T-Shirt,Apparel,3,655.42,1966.26,North
ORD11688,2023-05-22,CUST2380,35.0,Female,PAPP245,Jacket,Apparel,2,1034.3,2068.6,North
ORD14640,2023-05-22,CUST2330,18.0,Male,PHOM742,Storage Rack,Home & Kitchen,1,1880.79,1880.79,East
ORD10079,2023-05-22,CUST3706,26.0,Male,PSPO687,Cycling Gloves,Sports,1,1368.32,1368.32,South
ORD15853,2023-05-23,CUST3015,34.0,Female,PELE507,Power Bank,Electronics,2,1892.65,3785.3,East
ORD10865,2023-05-23,CUST2344,40.0,Female,PHOM669,Blender,Home & Kitchen,1,2751.13,2751.13,West
ORD14806,2023-05-23,CUST2943,29.0,Female,PELE760,Power Bank,Electronics,1,3271.82,3271.82,North
ORD10177,2023-05-23,CUST2426,16.0,Male,PELE431,Power Bank,Electronics,2,3005.68,6011.36,North
ORD10386,2023-05-23,CUST2510,23.0,Male,PELE376,Power Bank,Electronics,1,1539.78,1539.78,West
ORD11918,2023-05-23,CUST3143,40.0,Male,PSPO997,Football,Sports,1,1985.83,1985.83,East
ORD14911,2023-05-23,CUST2878,45.0,Male,PBEA771,Face Serum,Beauty,1,931.4,931.4,North
ORD12421,2023-05-23,CUST2729,25.0,Male,PHOM489,Blender,Home & Kitchen,1,2927.05,2927.05,South
ORD15881,2023-05-24,CUST2318,36.0,Female,PAPP113,Denim Jeans,Apparel,1,602.4,602.4,South
ORD14929,2023-05-24,CUST3012,33.0,Male,PHOM430,Cushion Set,Home & Kitchen,1,2153.39,2153.39,South
ORD14419,2023-05-24,CUST3567,20.0,Female,PHOM455,Non-stick Pan,Home & Kitchen,1,2106.07,2106.07,East
ORD11415,2023-05-24,CUST3590,28.0,Male,PELE601,Wireless Earbuds,Electronics,1,967.78,967.78,South
ORD12290,2023-05-24,CUST2363,32.0,Male,PAPP647,Cotton T-Shirt,Apparel,1,2145.38,2145.38,North
ORD13131,2023-05-24,CUST3293,25.0,Female,PHOM661,Cushion Set,Home & Kitchen,3,2749.94,8249.82,East
ORD11748,2023-05-25,CUST2870,29.0,Male,PHOM569,Non-stick Pan,Home & Kitchen,1,2482.87,2482.87,South
ORD10998,2023-05-25,CUST3495,37.0,Female,PAPP282,Running Shoes,Apparel,1,1522.31,1522.31,East
ORD12031,2023-05-25,CUST2240,35.0,Male,PAPP147,Cotton T-Shirt,Apparel,1,1930.69,1930.69,South
ORD10409,2023-05-25,CUST2484,28.0,Female,PBEA354,Face Serum,Beauty,1,811.03,811.03,North
ORD12022,2023-05-25,CUST2469,24.0,Male,PSPO209,Cricket Bat,Sports,1,885.6,885.6,North
ORD14505,2023-05-25,CUST2391,16.0,Female,PSPO909,Dumbbell Set,Sports,1,2363.37,2363.37,North
ORD11888,2023-05-26,CUST2339,36.0,Female,PSPO625,Dumbbell Set,Sports,1,1048.03,1048.03,South
ORD15469,2023-05-26,CUST3202,23.0,Male,PHOM888,Cushion Set,Home & Kitchen,1,1806.28,1806.28,North
ORD11008,2023-05-26,CUST2244,16.0,Male,PHOM739,Non-stick Pan,Home & Kitchen,1,778.87,778.87,West
ORD14333,2023-05-26,CUST3606,22.0,Male,PELE935,Wireless Earbuds,Electronics,1,3024.81,3024.81,South
ORD15589,2023-05-26,CUST3367,32.0,Male,PSPO726,Yoga Mat,Sports,1,1173.42,1173.42,North
ORD13916,2023-05-26,CUST2978,39.0,Male,PELE542,Wireless Earbuds,Electronics,1,4196.6,4196.6,East
ORD12528,2023-05-26,CUST3489,23.0,Male,PBEA848,Lipstick,Beauty,1,1360.5,1360.5,West
ORD14298,2023-05-26,CUST2828,23.0,Male,PBEA967,Lipstick,Beauty,1,867.11,867.11,West
ORD15695,2023-05-26,CUST3356,37.0,Male,PSPO870,Cycling Gloves,Sports,2,1401.43,2802.86,North
ORD11763,2023-05-27,CUST2247,39.0,Male,PAPP284,Hoodie,Apparel,1,1261.51,1261.51,South
ORD13725,2023-05-27,CUST2985,37.0,Male,PBEA113,Perfume,Beauty,2,319.54,639.08,North
ORD14128,2023-05-27,CUST2776,37.0,Male,PHOM384,Blender,Home & Kitchen,1,1769.76,1769.76,East
ORD15147,2023-05-27,CUST2859,27.0,Male,PSPO641,Dumbbell Set,Sports,1,1693.14,1693.14,East
ORD10399,2023-05-27,CUST2569,41.0,Female,PBEA856,Perfume,Beauty,1,903.03,903.03,East
ORD15156,2023-05-27,CUST2607,20.0,Female,PELE746,Power Bank,Electronics,1,909.54,909.54,South
ORD11363,2023-05-27,CUST2015,30.0,Female,PSPO668,Football,Sports,2,1214.67,2429.34,South
ORD12316,2023-05-28,CUST3693,30.0,Male,PAPP232,Running Shoes,Apparel,3,1503.33,4509.99,East
ORD15455,2023-05-28,CUST2743,27.0,Male,PSPO102,Cycling Gloves,Sports,1,510.12,510.12,South
ORD12955,2023-05-28,CUST2983,24.0,Female,PSPO844,Cycling Gloves,Sports,1,2298.34,2298.34,South
ORD14173,2023-05-28,CUST2908,37.0,Male,PSPO642,Cricket Bat,Sports,1,664.87,664.87,East
ORD10193,2023-05-28,CUST3007,29.0,Male,PAPP145,Running Shoes,Apparel,1,794.97,794.97,West
ORD14103,2023-05-28,CUST2448,28.0,Female,PSPO355,Yoga Mat,Sports,1,2326.59,2326.59,West
ORD10030,2023-05-28,CUST2780,28.0,Female,PSPO761,Dumbbell Set,Sports,1,1756.73,1756.73,North
ORD13376,2023-05-28,CUST2261,26.0,Female,PELE103,Wireless Earbuds,Electronics,1,1204.08,1204.08,East
ORD13557,2023-05-29,CUST2245,29.0,Female,PELE994,Power Bank,Electronics,2,3903.77,7807.54,North
ORD14287,2023-05-29,CUST2325,28.0,Female,PAPP937,Cotton T-Shirt,Apparel,2,2181.67,4363.34,East
ORD12173,2023-05-30,CUST3630,23.0,Male,PHOM575,Cushion Set,Home & Kitchen,2,2560.97,5121.94,North
ORD10953,2023-05-30,CUST2098,40.0,Female,PELE592,Smartwatch,Electronics,1,4092.35,4092.35,North
ORD12657,2023-05-30,CUST2903,29.0,Female,PAPP446,Hoodie,Apparel,1,1835.83,1835.83,West
